title,id,category,transcript
"Adam Hersperger, Biology",XaYxlje8sKA,BIO,[Music] when i was growing up i remember getting my first microscope and going outside ants leaves i loved it you start to see the microscopic world and how things work and what they're made of and that was really neat when i was in graduate school i had the opportunity to be teaching assistant when i was able to start working with the undergraduates i really fell in love with the idea of being a teacher and a scholar and working with students on a day-to-day basis i'm adam hershberger and i'm an associate professor of biology my favorite thing about teaching microbiology is to see the students get really excited and interested because it's a very interesting field the study of bacteria and viruses and parasites whether it's of medical relevance say a disease or even using it for our own benefit in some way to maybe make a vaccine or treatment there are all kinds of things that you can do with these microbes and it's a really exciting field our majors in biology or biochemistry learn primarily in two ways in the classroom which is lecture based we discuss articles learn concepts together and then the other piece would be the laboratory where they get the hands-on experience with the instrumentation learning the hands-on components of what it means to be a scientist and to analyze data and to think critically my students take the skills that they learn here and can apply them to opportunities for internships at pharmaceutical companies biotech firms hospitals and major academic research centers i think some people have the perception that scientists are boring and we do mundane things but we ask interesting questions we do important stuff when we generate data or we travel we really get to have fun talking about science about what it means and about our data so i keep this picture to remind me of what it was like when i first started so i don't lose that passion [Music]
Introduction to Middle school biology | Khan Academy,YyGwn3V6Rls,BIO,"- Hi everyone, Sal Khan here and welcome to Middle School Biology. I have Iman Howard here who manages our STEM content. Welcome Iman, and why should folks care about middle school biology? - Biology is the study of life, and so in this course it really answers why are things the way they are? Why do you look the way they do? Why do I look the way I do? And how every organism on earth has a really special purpose and a special trait, and based on these traits, it helps them interact with their environment. We even talk about energy, and energy can't be created and it can't be destroyed. It actually cycles as matter through an ecosystem. And it even has this really cool chemical reactions called photosynthesis where plants use light energy from the sun and they make their own food, which is insane. I think about organisms like the gorilla that are super big and strong, and they don't go and eat a cow. They go and eat plants because that's like getting energy right from the source. And then finally, we talk about evolution. Based on our traits, how have we changed over time? And how some of our natural traits were selected by the environment that create those changes. Or even how humans, we have something called artificial selection which explains why your dog's so cute, whether it's 100 pounds or five pounds, we did that. What do you think is cool about it, Sal? - Oh, well, you know, biology is trying to answer, I mean, to your point, the questions of life, which we still don't understand a lot about, but like what makes us us, and to realize that we don't exist as human beings in isolation, we're part of an ecosystem. We're part of a story, a narrative that's been going on for millions and billions of years. The fact that we're made up of trillions of cells, each of them with DNA that can describe who we are. How did all of this complexity come about? This is maybe the most mind-blowing topic that we're really at just the beginning of this journey. So I think folks are gonna be really, really excited, or it's gonna be really interesting to see all of the things that they get to learn. - Well, let's dig in."
Basic Molecular Biology: PCR and Real-Time PCR – Principle of PCR,db0HzFTJtCs,BIO,"Polymerase chain reaction or PCR  is a technique for amplifying   specific DNA fragments from a DNA template. PCR happens in three basic steps: denaturation,   annealing and extension. Denaturation is the first  step of PCR. In this step,   heat is applied to the template to separate  double-stranded DNA into two single strands. Following the denaturation step is  the annealing step. The temperature is   decreased so that the primers can anneal to the  complementary sequences on the DNA templates. The temperature of the annealing step depends  on the melting temperatures (Tm) of the primer. Selection of the annealing temperature  is critical. Typically the optimum   annealing temperature is 3-5 degrees  Celsius below the melting temperature. Too high of an annealing temperature  prevents optimal binding of the primers   to the templates while too low  of an annealing temperature   can lead to non-specific binding and,  subsequently, non-specific PCR products. Extension occurs after the primers hybridize  to the templates. The temperature of this step   is adjusted to the optimum temperature  where the DNA polymerase functions best. In extension, DNA polymerase  adds nucleotides to the 3’   ends of the primers that sit on the templates  following the base-pair complementarity rule. The length of the extension steps depends  on the extension rate of the polymerase used   and the length of the desired PCR product. These three steps comprise 1 PCR cycle.  The cycle is repeated multiple times   allowing generation of a large number  of copies of a specific DNA segment."
Biology - BS Program Overview &amp; Opportunities at NC State University,4E6wIaKobi8,BIO,"[ Music ] >> My biology degree, it set the foundation in a sense that it provided a framework of what I do now in biopharmaceuticals. Things that we learned about the human anatomy, about animal anatomy, it all comes into hand when you're training and teaching these professionals. And these are industries that are providing medicines for ailments of the body that otherwise wouldn't have a cure and so you have to know what it means to develop the medicine. You have to know how the body works and how cells work and how things work on a biological level. When I started my biological science program, the program actually allowed me to see plant models, animal models, and human models in some of the courses that I took. So it was great to get a perspective of the world from a leafy perspective to like a human perspective and that was not just in the courses that I took but also in the instructors I interacted with and in the lab. It was an all-encompassing experience for sure because it made me see more in the world. The biological science degree is essentially a springboard into other programs that are out there. Some people choose to continue their education, whether it be medical school or veterinary school. Essentially, biological sciences prepares you for any field that you're about to go into because of the critical thinking that it builds into your mind and you have to be a problem solver. You have to be a question asker when you enter any field such as medicine when you're diagnosing issues. Whether that be in, you know, animals or humans, you have to know the questions to ask to make the proper diagnoses which is the same even in pharmaceutical medicine as well. I think biological sciences is a great foundation for any field that you're looking to go to even if it's outside of medicine. I think you can use what you learn in the program to further you in any field that you might enter. [ Music ]"
GROTEK BIOLOGY SERIES – WORM CASTINGS,GWBy35AbWNQ,BIO,"A lot of our clients grow in containers or outside of true soil environment. I think there is a couple of interesting points here. One, I think we should talk about is the idea of what can be added to give basic biodiversity. A couple of things come to mind immediately, obviously compost that people can do themselves at home is a great way to get this, but there is also worm castings and insect frass that can both bring great opportunity as well. Yeah, and with thermophilic composting or hot composting, high temperature composting, there’s all types of organisms coming in from the environment during the composting process. And those composts are colonized with diverse biology actually after the composting process and during the maturation time, where you let that product stabilize and these things come in. They’re really going to be… What’s in there? We don’t really know. It’s going to be whatever is finding food in there, whatever the biology is in the surrounding environment. With Worm Castings, a lot of that biology is coming out of the gut of the worms who’s consuming these, as well as other organisms that could be attached to the feedstocks, like the food waste, the wood chips, whatever are used for… That’s the really interesting thing for me about worms and Worm Castings is that you are getting… it’s like a microbe factory. Like if 10 microbes go in the front end of a worm, 150 come out the back end. They are amazing things. You can definitely see why Darwin, basically after writing his first couple books, took the rest of his life to just study worms. They are fascinating little guys. Then we’ve got, like I’ve mentioned, something like insect frass as well. Which is similar, but has addition benefits sometimes to worm castings. Yeah, insect frass is neat and has some additional things to it as well. For people who don’t know, it is the manure from insects. So it’s also going to contain fragments of insects, exuded compounds, and including that is chitin, which is basically produced from the shells. Yeah and people will be familiar with this potentially from crab and lobster shells, using that in organic agriculture, but obviously insects, crustaceans, they technically fall into the same sort of family tree there, so it’s the same sort of thing. And chitin has some very interesting impacts in terms of what it provides to plants, not only the fact that it’s a polysaccharide, but it’s also got some sort of immune boosting properties to it as well. Super interesting. Yeah so you know insect frass is distinct from worm castings and to be honest, if someone can get a hold of the both of them and use them together, you’re going to get even more diversity."
Biology of SARS-CoV-2: Detection | HHMI BioInteractive Video,QqQL9uyThKw,BIO,"[BUGS CHIRPING] [MUSIC PLAYING] SPEAKER: There are several ways to test whether someone has been infected with SARS COV-2. Some tests can detect if you have an active infection or an infection that is happening right now. And others can detect if you've had an infection in the past and recovered. To determine whether you have an active infection, doctors can look for the presence of the virus in your body. One test uses RT-PCR, or reverse transcriptase polymerase chain reaction to look for pieces of the virus's RNA genome. A swab is taken of the inside of your nose or throat to collect cells or saliva in which the virus is likely replicating. If the virus's RNA is in your cells, it will be detected by the PCR test and give a positive test result. Another test for detecting an active infection looks for pieces of viral proteins recognized by the immune system, called antigens. If viral antigens are in your sample, they will be detected by the antigen test and give a positive result, but what if you've already recovered and no longer have the virus in your body? In this case, a blood sample is taken to test for the presence of specific types of antibodies that recognize the virus. Antibodies are proteins produced by your body's immune system to fight off infections. Studying people who have antibodies to the virus can help scientists understand where a virus is spreading and how our immune system fights the virus. None of these tests are foolproof. Viral RNA, viral antigens, and antibodies are all produced at different times during an infection, and they won't always be detected. And some tests are also less sensitive than others, resulting in false negatives. Doctors may use a combination of tests or repeat tests at different times if they're uncertain. [MUSIC PLAYING]"
Biology Analogy vs Homology,VKEM4oFTU6Q,BIO,homology versus analogy now this is a very frequently asked question it's also something that students tend to struggle with a lot homologous structures versus analogous structures so homology and homologous structures what we're talking about is structures which share the same ancestry but II kind of different you know how they look in different functions so for instance here we have the wing of a bat and we also have the arm of a human both a human and a bat are mammals however the bat uses his wings to fly and the human uses his arms to not fly but you know for other things so this is what's called homology or homologous structures the wing of a bat in the arm of a human an analogy is something that's almost as a result of convergent evolution now if you remember what convergent evolution is that's two different lineages that seem to converge into one or one different trader or something for instance the wing of a bee and the wing of a bat a bat some mammal and a bee is an insect but they both have wings and they both function for flight however these are analogous structures analogous structures because they do not have a same common ancestor now another thing that I really want to mention quickly is that of vestigial structures now vestigial structures kind of almost that they arise from you know due to evolution due to not using a certain part of you know someone's body particular organ or a particular structure for long periods of time for instace we could say that the appendix is a vestigial organ you know in humans it doesn't really have a function I'm not sure really why I was there in the first place so weak also say that you know the hind legs of a whale are vestigial structures you know I bet you they know I had you know hiding behind legs but they do and you know they used to be terrestrial animals but then you know they just didn't have the use for the hind legs anymore but there are still you know these vestigial hind leg structures there
Every Biology Teacher Ever | @Aravind SA Stand-up Comedy | Amazon Prime Video,EtvEgbzIhts,BIO,"My biology teacher did not know how to start this class. Her upper body only was like Arnold Schwarzenegger. Her lower body, Mr. Bean was happening for her... ""Students! Students! How many of you know how we are born in this world today?"" Miss, miss! I know miss. Miss, miss! I know miss. Miss father and mother went to Tirupati. Miss father and mother they went to Tirupati, miss. First wind came. Then thunder came. Then lightening came. Then rain came. Then temple bells came. Then baby Rohan came,  just like that miss. That is so sweet, Rohan. That is so sweet, Rohan. But that is not true. That is not true. We are all born into this world because of the concept of reproduction. My friend Rohan, he was heart broken. He was heart broken, not because the miss told him he was wrong or anything. But because I was sitting next to him in class and shouting into his ears in celebratory manner saying, ""I told you that your father and mother are doing it. Your father and mother are doing it. They did it. They are bad boys. Suck it."" ""Shut up Aravind."" ""Yes miss."" ""And put your hands where I can see them."" ""Yes miss."" ""So students, reproduction is nothing but an intercourse between a man and a woman where the sperm from the man..."" ""Miss!"" ""What is it Rohan?"" ""What is intercourse miss?"" ""That is not needed my dear. You write this definition as it is. I will give you full marks in the exam, okay?"" ""But no miss, what was my  father and mother doing in Tirupati?"""
[BC]2 Basel Computational Biology Conference 2019: the movie,AkHoBF3ZmWs,BIO,"I'm very excited about the direction in which computational biology is developing. Everybody in the field realizes the enormous potential in this current amount of Big Data that is being generated now. SIB has been organizing [BC]2 since 2003. I came to attend this bioinformatics conference to update myself about the latest trends in this field. We're all still thinking about how to make the best of this data, how to harness its power. How do you get from complex multimodal patient data, to biomarkers that help predict if a patient has a high risk of getting a certain disease or not? It's important to have conferences which are multidisciplinary. We're not trying to just show our research and methods, we're also trying to understand what is the most important problem the other people are trying to solve. [BC]2 Conference is highly timely: it's really the future of medicine and digital health. Medicine that is going to be much more data-driven, predictive, personalized and proactive. Sitting in here you get like a first row seat to see a glimpse into the future. It's a really great place to meet people working in the field. I think there's also a big need in academia and the industry for this kind of work. We're very happy to provide, through SIB, [BC]2 as a platform to foster excellence in data science. The winner of the Early Career Bioinformatician Award: Eleonora Porcu. Today I received the Early Career Award for my work on Mendelian randomization approach integrating expression data with GWAS data. For me it's a huge honour receiving this award. Best Graduate Paper Award: Jochen Singer. I received the Best Graduate Paper Award for our work on the identification of mutations in single-cell datasets, which hopefully will help us to lead to new treatments for cancer in the near future. [BC]2 is the best meeting in Europe to get an overview of what's going on in computational biology."
Wildlife Biology at University of Montana - Dr. Erick Greene,u6uYdeNcxTo,BIO,"My name is Erick Greene.  I'm a faculty member in the Wildlife Biology Program at University of Montana. One of the very unique things about this wildlife biology program is that it is incredibly interdisciplinary. So this brings lots of different perspectives to the table. Just about all the faculty members in this program work at lots of different scales, from very local, to national, regional, and international. So for example, in my case, we're asking questions having to do with osprey conservation. And it turns out that they've got problems with mercury, for example, so where is the mercury coming from? How is it affecting organisms in the aquatic ecosystems, including ospreys? Clearly, our research on ospreys is important for humans as well. We've got some nest cameras up, and these have gone viral. There are people  all over the world watching these things, but we're also using these helicopters, little helicopters with cameras, to fly over the nest, so we can very quickly and safely figure out what is in the nests. My students and I are also very interested  in how animals communicate with each other. about danger, about predators.  It turns out that basically, lots of species, different species, they're all listening in on each other. So the chickadees understand what the robins are saying, the robins understand what the squirrels are saying,   and so forth. This is opening the world on stuff we had no idea of just a few years ago. I'd say that's fairly typical of this program. There's a wide range of the sort of questions people ask, ranging from very basic, just increasing knowledge about stuff we don't understand, about how the world works, to very applied, adressing very specific sorts of conservation issues that are imporatant locally, regionally, nationally, internationally. This is a fantastic place to be a student, to work, to come and live. The location is amazing.  Here we are in the heart of the Rockies, and so for the ecology classes I teach or animal behavior classes, or introductory biology classes, we've got this amazing natural laboratory, literally right out our back door. And we can be out watching bighorn sheep going through the motions of getting their  dominance hierarchy worked out, really close to bighorn sheep, hop in the van,   and we're back at school, so I mean there's probably -- I don't know of any  other schools in the world you can be this close to amazing wildlife and just natural conditions. It is so easy to get out the back door  and actually do real wildlife biology. And so for an undergrad there's a real rich opportunity to throw themselves into very interesting research and help out with it, or else develop it on their own, for a senior thesis or an honors thesis, but also get a lot of sort of one-on-one interactions with faculty members. And that doesn't happen at a lot of places."
What Are Trophic Levels? | Ecology &amp; Environment | Biology | FuseSchool,mCHdhXMFhcU,BIO,"A trophic level is a step in a food chain of an ecosystem. The organisms in a food chain are classified into their tropic level depending on their feeding behavior; the number of steps an organism is from the start of the chain is a measure of its trophic level. So the first trophic level is the primary producers, the organisms which produce their own food, usually the green plants or algae. These organisms are also referred to as autotrophs. From the producers, the second trophic level is the herbivores, the organisms that eat the plants. These organisms are called the primary consumers: they are the first step where nutrients are consumed. Level three is carnivores who eat herbivores, they are eating organisms from level two so they are the secondary consumers. Secondary consumers are followed by tertiary consumers. Level 4 is carnivores who eat other carnivores. Level 5 is the apex predators, the top of the food chain where the organisms isn’t eaten by other animals. Decomposers can also be considered to occupy their own trophic level. They break down dead animal and These categories are not strictly defined, as many organisms feed on several trophic levels; for example, some carnivores also consume plant materials. plant matter, also known as detritivores. Now let’s look at the tropic levels in this community: Level 1: Primary producers: Grass Level 2: Primary consumers: Rabbits Level 3: Secondary consumers: Fox Level 4: Tertiary consumer: Eagle Level 5: Decomposers: fungi So to summarise, trophic levels are the number of steps in an organisms is within a food chain. The first tophic level is usually the green plants, the producers, and as you go up a trophic level, and you go along a food chain of an ecosystem, you move on to the consumers, and finally the decomposers."
"What are Nerve Cells, Neurons &amp; Synapses? | Physiology | Biology | FuseSchool",n0Zc01e1Frw,BIO,from our introduction to the nervous system video you should already know that the nervous system is essentially a massive complex body-wide communication system messages are relayed to the central nervous system through sensory neurons so stimulus is detected by a receptor which sends the electrical impulse message along a sensory neuron to the central nervous system the central nervous system then relays the message via motor neurons to effectors which provide a response such as telling your legs to run in this video we are going to look at the nervous system in more detail including the different nerve cells and the structure to clarify nerve cells are known as neurons and they are three different types sensory intermediate or relay and motor neurons these specialized cells carry information as tiny electrical impulses and make up the nervous system sensory neurons carry signals from receptors to the spinal cord and brain intermediate or relay neurons carry messages from one part of the central nervous system to another the motor neurons carry signals from the central nervous system to effectors they all have three main components a cell body with a nucleus dendrons and dendrites which are the input of the neuron they receive information from other neurons or the external environment and transfer this information to the cell body and axons which carry the signal away from the cell body axons are surrounded by an insulating sheath which speeds up the rate of conduction it makes the nerve impulses travel faster because the sensory neurons are the ones that detect the stimulus they have receptors at the end of their fibers whereas because motor neurons trigger the reaction they have motor in plates which cause muscle fibers to contract or glands to secrete hormones the relay neurons make connections with other neurons across gaps that are called synapses so let's have a look at how synapses work synapses are a junction between two adjacent neurons and the electrical impulse has to cross the junction to carry on its journey the electrical impulse arrives along an axon this triggers the release of a chemical neurotransmitter which diffuses across the synapse and binds with the receptors on the membrane of the next neuron this stimulates the second neuron to generate a new electrical signal synapses not only connect two or more adjacent neurons together but they also allow the nerve signals to travel in one direction only and they also control the speed of the signal in another video we will look at reflex reactions and what happens when a very quick response is needed so from this video you should know that there are three different types of neuron or nerve cells the sensory neuron which detects the signal the relay or intermediate neuron and the motor neurons which trigger the response you should also know how synapses work transmitting the impulse between neurons
Applied Biology,chmv4AvclS0,BIO,"Dave Berg came in and did a  presentation for one of my classes   and told us about the Applied Biology Program and  I realized that, that program actually was more in   line with what I wanted to do. So then I signed  up through this program and I actually found   a lot of different areas that I like. The  program as a whole offers so many diverse   looks into different areas of the field in  environmental biology. So you get a feel for   different kind of job titles that you're  going to be going into once you graduate.   One aspect of my education that I think really  helped me was, the hands-on learning such as my   invertebrate zoology class. We actually got to  take some of these animals out and handle them   I chose Miami Regionals because I grew up in  the area so this place was really accessible   to me it's very local and it's also a much more  affordable option than a lot of other schools."
What Is A Niche? | Ecology &amp; Environment | Biology | FuseSchool,xIVixvcR4Jc,BIO,"what_is_a_niche? An ecological niche is a role an organism or population plays in an ecosystem Each species has a different set of adaptations and so they do not directly compete for all the same resources of the species. They have their own niche. So lots of different species can coexist because they occupy different niches. For example, some species may be able to live in a small range of temperatures,  while others might exist within a certain range of elevations or salinities. Rainforests provide a massive number of niches because of their immense diversity. The trend for most niches is related to Vertical Positioning in the forest. For example, some plants invest lots of energy into growing really tall. They spread out their branches and absorb light without competition. But their leaves are small, because the majority of energy is brought into growing upwards. Further down, the plants are every size, taking all the energy they can in order to compete with other plants. Then below the canopy, their is specialized plants, such as vines and carnivorous plants, such as the Pitcher plant. Each species responds differently to distribution of resources and competitors, til they each occupy their own niche. The canopy of the rainforest has provided the niche of the tree frog. Red eyed tree frogs live in tall trees. They lay eggs on leaves up in the trees, where the leaves overhang a pond, so that when the tadpoles hatch, they are washed into the water, where they must develop until they are ready to climb up trees. Red eyed tree frogs are permanently green to camouflage against leaves. for they have blue and orange features which are used for warning predators (Warning colouration). To understand what the niche of an organism is, you have to consider all the relationships that the organism with its environment, with other organisms, and the populations of it's environment."
Watch: Marine Biologist Nearly Dives Right Into The Mouth Of A Shark,wlzLB1XnfeY,BIO,"SWIMMING HOLE IN HAWAII. THIS WAS AN INCREDIBLE MOMENT WITH HER FAVORITE TIGER SHARK QUEEN NIKKI. IT'S A SHARK MOMENT GONE VIRAL. AS SHE DOES ALMOST EVERY DAY, FAMOUS SHARK SCIENTIST OCEAN RAMSEY WAS PREPARING TO JUMP IN THE WATER WHEN THIS HAPPENED. >> I BERUSHED IN THE WATER TOO FAST AND SHE REACTED TO THAT. >> Reporter: QUEEN NIKKI, A 16-FOOT TIGER SHARK BREACHING THE SURFACE WITH HER MOUTH OPEN, BUMPING OCEAN'S FINS. >> AND YOU SAW HER AND SHE WAS CLOSE ENOUGH WITH ENOUGH SPEED IT LOOKED LIKE SHE WAS ACTUALLY GOING AT MAYBE MY FIN TIPS AND THERE WERE A BUNCH OF LIKE LITTLE FISH UNDER. I COULD SEE HER SPEED. I KNEW THAT I NEEDED TO BACK OFF IN THAT MOMENT. >> Reporter: IF ALL YOU KNOW ABOUT SHARKS IS WHAT YOU HAVE SEEN IN THE MOVIES, IT'S A JARRING, SCARY PIECE OF VIDEO. TO OCEAN, IT'S JUST QUEEN NIKKI. >> I LOVE THAT TIGER SHARK. I GREW UP WITH THAT TIGER SHARK. I THINK WE WERE TEENAGERS AT THE SAME TIME. I HAVE KNOWN HER OVER 20 YEARS. >> Reporter: STILL OCEAN SAYS SHE'S ANIMALS ARE NOT DOCILE AND DESERVE RESPECT. >> THEY ARE WILD ANIMALS, THEY ARE APEX PREDATORS, BUT THEY ARE NOT MONSTERS. >> Reporter: OCEAN RAMSEY HAS MADE A NAME FOR HERSELF POSTING INCREDIBLE VIDEOS SWIMMING WITH SHARKS. SHE TAKES REGULAR PEOPLE INTO THE OCEAN WITH HER EVERYDAY TO EDUCATE THEM ABOUT SHARK BEHAVIOR. LIKE SHE DID WITH MIGUEL ALMAGUER LAST YEAR. >> INCREDIBLE. JUST AMAZING HOW MANY SHARKS IN JUST A SHORT LITTLE AREA, HOW CURIOUS THEY ARE. >> Reporter: AS FOR QUEEN NIKKI, OCEAN CREDITS HER INTERACTION WITH TEACHING HER THE MOST ABOUT SHARK BEHAVIOR, POSTING MULTIPLE VIDEOS OF THEM INTERACTING OVER THE YEARS. >> IT'S LIKE THAT'S NIKKI, YOU KNOW, QUEEN NIKKI. AND SHE IS SUCH A FUN AND INTERACTIVE SHARK. WE WERE EXCITED FOR THAT MOMENT AND I WAS JUST SO EXCITED TO SEE HER. >> NO BIG DEAL IF YOU LISTEN TO OCEAN. SHE HAS SAFETY TIPS IF YOU ARE IN THE WATER WHERE SHARKS MAY BE. ALWAYS LOOK AROUND. AWARENESS IS KEY. IF YOU SEE A SHARK HEADING TOWARDS YOU, LOOK RIGHT A AT THEM. DON'T FRANTICALLY SWIM AWAY. SPLASHING SIMULATES PREY AND FOOD. THEY DON'T WANT TO EAT YOU. IF THEY GET CLOSE ENOUGH TO TOUCH, STICK OUT YOUR FINS. SOME OTHER INAT MINT OBJECT IS LIKE SAYING, GET OUT OF HERE, SHARK. >> GUYS. >> I THOUGHT YOU WERE SUPPOSED TO BONK ON THE NOSE."
What is Mitosis? | Genetics | Biology | FuseSchool,22V73bs4FAo,BIO,"Ever wish you could clone yourself? Ever wondered how you grow? In this video you are going to learn exactly how our bodies do this. Well, maybe not quite clone yourself exactly... But your cells do it all the time. There are two types of cell division: Mitosis and Meiosis. Mitosis produces identical copies of cells and is how most of our cells divide. Then there is Meiosis for our gametes, because they (gametes) are different. Remember that gametes only have 23 chromosomes rather than the normal 23 pairs. In this video we are going to learn all about mitosis: the process of cell cloning. But before we start, to make sure you're not in for a rocky ride, you need to know what all of these terms mean... Pause the video and have a look. Right so back to Mitosis. Mitosis produces identical copies of cells and is involved in Growth, Cell Repair and Asexual reproduction (which is how simple organisms reproduce). When cells divide by Mitosis the number of cells increases and hence the organism grows. So let's get stuck in All cells contain two sets of chromosomes So in humans we have two sets of 23 chromosomes, making 46 in total. But to keep this simple. We are just going to look at what happens to one of these pairs of chromosomes. Drawing our 23 pairs each time would make it very busy. These chromosomes are homologous. Which means they carry the same genes. But they may have different alleles, which are alternatives of the same genes. So the chromosome from your dad may carry the blue eye allele and the one from your mum may carry the green eye allele. The DNA is exactly replicated, and each chromosome now becomes two identical chromatids joined by the centromere. Chromatid is the word we use to describe the newly copied chromosome; the identical copies. The chromosomes become attached to Spindle Fibres which run from one pole to another. The individual chromosomes line up at the equator of the cell. The Spindle Fibres shorten, and the centromere divides. So each chromosome becomes two separate chromatids. The Cell Membrane pinches to separate the two sets of chromatids into two cells. So the original cell has become two daughter cells. The daughter cells are identical to one another, identical to the parent cell. And have the same number of chromosomes as the parent cell. There is of course much more detail than this. But this is all we need to know for now. If you want to learn more just Google ""Mitosis"". Okay, so maybe you can't go out and clone yourself. But you do at least know how your cells managed to do it. From this video, you should now know that mitosis is how cells divide in order to grow and repair, or for asexual reproduction. When a cell divides by Mitosis, two new cells form and each cell is identical to the other, and also to the parent cell."
What is Synthetic Biology?,Fpkh4u-te60,BIO,"I was trained as a physicist, but fascinated with computers. After my PhD, I had my own individual aha moment of, what if we could program biology in much the same way that we do computers by using the rules of physics to do that? As a postdoctoral fellow, we were working on try to understand how the immune system works, and the field of synthetic biology was in its early stages. You could build a piece of DNA that when you stuck it into a bacterium would cause the bacterium to turn on and off in like a rhythmic blinking fashion. I think what's special about synthetic biology is, over the course of the last few decades, our ability to reprogram the living world has really accelerated. But then biological systems do so much more. What's so cool about biology is that it not only knows how to program, but then biological systems can make stuff like fuels and alcohols, medicines that we use like insulin, and laundry detergent enzymes. Synthetic biology is really about using biology's way of making molecules to make molecules biology never knew about. We've built a community here with many faculty, hundreds of students and researchers, that define us as the destination for work and research and study in synthetic biology. My lab focuses on the cell membrane, the structure that surrounds every single living organism. And what we are able to do is actually build the cell membrane in our laboratory from scratch. In my lab, one of the applications we're most interested in is using this idea of a cell based device to treat cancer by coaxing the immune system to recognize a tumor and remove it safely from the body. I have a brand new collaboration to use biology to help degrade plastics. We want to eventually be creating plastics that are degradable on command. We've been studying for a long time how molecules sense their environment. What we figured out how to do is take lead sensing molecules out of the bacteria and put them in a test tube. So now someone that wants to sense for lead can dip this piece of paper in the water and see the spot. I think we're kind of at this tipping point in the field of synthetic biology. It's going to impact us in our lifetime, right? And it's not going to be in 20 years or 40 years or 100 years but it's starting today."
"Quantitative Biology and Disease Modelling, DTU",6vylK_E2mvs,BIO,"My name is Mona Nourbakhsh. I am 23 years old and I'm studying Quantitative Biology and Disease Modeling. I think what is unique about this Master is that it's a collaboration between KU and DTU. It's about working at the interface between biology and computer science. And that's also what I'm very interested in, so it fits perfect. It seems like a great choice for me. Quantitative Biology and Disease Modeling is about developing computational and mathematical models, to analyze quantitative data. Currently we have a lot of data, but we need more ways to handle the data and analyze the data to hopefully contribute to improving our treatment of these diseases. I really like that DTU is one campus, so you really get this community feeling when you are walking on campus. I really like the atmosphere and the collaboration between students. I think the collaboration between students is really important because you don't feel alone. So for example, if you are having difficulty with a task or an assignment, you can always ask the others and then in this way work together. My dream job would be to work with personalized medicine and drug response profiles. So, I'm very interested in for example neurological diseases and cancer. Currently, the major treatments that we use for these diseases are not 100% effective since the individuals who have the diseases are of course are genetically different. So, it would be great if we could design a treatment for the specific person who has this disease."
Wildlife Biology at University of Montana - Dr. Lisa Eby,fnE0UnyfVYw,BIO,"My name is Lisa Eby and I'm an aquatic ecologist  at the University of Montana in the Wildlife Program. And a lot of what we focus on is native fish. One of the topics we're actually looking at is how life history changes, such as loss of  a migratory life history strategy, changes the ability of native populations to respond and stay connected on the landscape. So a lot of the small dams that  we've put on the landscape have isolated both cutthroat trout and bull trout, but if there are barriers to movement, then you're essentially keeping animals from being able to change their distribution. I got into science to do research,  but after interacting with students during my PhD and postdoc, I realized I really wanted to continue  to interact with students and teach. Part of my dissertation is sort of looking at the flipside of this isolation story. So, when we are  restoring streams, who is benefiting? So, are we benefiting our native fish?  Are increasing habitat for native fish? Or are we just increasing this connection  and potential for competition, or hybridization, or predation from non-native fish? Electrofishing is, in my opinion, one of the most fun aspects of field work. I like to think of it as a backcountry video game because it's very fast paced. It stuns them for just a few seconds  and we're able to net them out of the water and take a tissue sample from a fin that regenerates, and I'm able to take the back to the lab.  And so there's just a whole plethora of knowledge that you can gain from this genetic work. My research allows me to really work with managers and answer their questions, and help figure out what are the best strategies  for protecting our native species. A lot of questions and topics sort of surround where are the uncertainties in management. And so that allows us to work with managers. We work with Fish, Wildlife & Parks, we work with the Forest Service, and we work with the Confederated Salish and Kootenai Tribes a fair amount,  again trying to understand how their management actions or potential conservation strategies may play out in the long term for conservation of cutthroat. Even though the Wildlife Biology Program  is highly ranked across the nation, I think one of the things that makes students want to come here is the fact that it's in Montana. And you can do research right out your back door.  And from an undergraduate perspective, that makes it really nice  because we can incorporate this right into our classes and our teaching. We do a lot of field based labs and projects. They're great systems to work in and they are  just teaming with life, which a lot of people don't realize. There's a lot to appreciate about just sort of the way aquatic systems work, and what they do for us."
