title,id,category,transcript
What Are Hormones | Physiology | Biology | FuseSchool,lRJE8c3ghRE,biology,what are hormones a hormone is a chemical messenger that is secreted or released into our bloodstream by specific organs known as glands hormones regulate or control many processes in our body including blood glucose levels water content in blood general growth and blood pressure just to name a few as an example thyroxine which is a hormone secreted by a thyroid gland helps to regulate metabolism in other lessons you will learn about a few of these hormones in more detail several hormones are secreted by the pituitary gland located right below the hypothalamus in your brain instructions are given by the hypothalamus to the pituitary gland according to current conditions in our body the secreted hormones travel through the bloodstream to target organs where either a specific response is directly produced or it stimulates or causes the target organ to secrete its own hormones we can think of this like a post office system hormones or posts must reach the correct target organs or addresses for the right response to occur feeling thirsty when the hypothalamus detects low levels of water in blood it signals or tells the pituitary gland to release a hormone called the anti-diuretic hormone or adh into your bloodstream adh travels to your kidneys in this case the target organ and causes water to be absorbed so urine becomes more concentrated and output is decreased drinking more water increases the water content in your blood which then causes the hypothalamus to signal the pituitary gland to secrete less adh less adh means your kidneys will absorb less water causing urine to become less concentrated and output is increased ever felt suddenly frightened when threatened the brain activates neurons that stimulate the adrenal gland located right above your kidneys to rapidly secrete adrenaline adrenaline then acts on your heart and lungs to increase heart rate and breathing rate this along with other physiological responses is known as the fight-or-flight response and is activated very quickly at the same time the hypothalamus signals the pituitary gland to secrete the adrenocorticotropic hormone which travels to the adrenal glands to secrete a hormone known as cortisol cortisol acts in target organs to allow the body to adapt long-term distress so to review hormones are chemical messengers secreted by glands into the bloodstream and produce a specific response when they reach the target organ you
Synthetic Biology at Northwestern: Developing Cell-free Biology Systems,o1MC79GKk2s,biology,"[MUSIC PLAYING] One of the things that our lab is specializing in is the development of cell-free synthetic biology systems. This is really important, because it allows us to decouple cellular objectives from what engineering objectives might be. Imagine that I'm a cell living in the environment. My goal is not to produce insulin for you. It's not to produce a fuel for you. It's not to produce anything else. My goal is really to live and survive. And so rather than have to worry about keeping the cell alive, we basically take a living cell, we rip off the cell wall, and we collect the guts of the cell. So this is like the machinery that might make the product we want it to make, or it might sense a small molecule within the environment that we would like to sense. So that can be really useful if you want to make, for example, a toxic compound that would normally kill a cell. Now you can take all the components of a cell that would make that compound, and deconstruct it, and then put it back together. So you can think of this like if you had a car, and we're going to basically open the hood up, take the engine out, and put it over here, and then play with it. I think one of the powerful aspects of designing artificial cells is that we will be able to use and incorporate imaging molecules that might be helpful for us to detect disease, therapeutic drugs that might be helpful for us to treat disease, and we'll also be able to use these structures to move into extreme environments-- high pH environments, high temperatures-- to detect and respond to different biological compounds that we're interested in."
"Branches of Biology | biotechnolgy, botany,cell biology,chronobiology,conservation biology |",7Bk1j9jLbi0,biology,"Welcome to MooMooMath and Science. In this video, I will talk about five branches of biology. In this video, I cover, biotechnology, botany, cell biology, chronobiology, and conservation biologyBiotechnology:the science of using cellular and biomolecular processes to develop technologies and products Botany: the study of plants Cell Biology: The study of the structure and function of cells and their organelles Chronobiology: The study of how our body's natural cycles—mental, physical and emotional—are affected by solar and lunar rhythms. Conservation Biology: The study of how human impacts biological diversity study ways to prevent the extinction of species Thanks for watching MooMooMath and Science"
Master | Biological Sciences: General Biology (track) | University of Amsterdam,8FqcwfuB6sM,biology,"This programme is unique... because it allows students to really create their own programme. So the key words here are independence of the students... and irrespective of what you as a student want... we will help you in reaching your goals. In this programme you start out with a couple of courses... but most of the time is spent on projects, into research... or for instance honing your skills into societal problems or communication. I think I chose General Biology because I have very broad interests within the field of biology. And this track really allows me to pick and choose different courses... from all the various disciplines within the broad field of biology. So I think that's to be the flexibility that the programme gives you as a student. You're allowed to take courses from all the different tracks in the biological sciences master's. But it also allows you to for example extend your research project... if you really love doing research or even honing other types of skills. I think I would say it's not a bad thing to sort of stay curious have very broad interests. It's a good thing to know sort of the direction you want to go in terms of a job in a future... But it's never a bad thing to sort of diversify your skills, your knowledge or experience. So stay curious I would say. So far I've mainly focused on learning how to do research. I've done research projects at the University of Amsterdam... and I'm looking for another project outside of the university. But I've also very interested in science communication... learning how to communicate the results of science... back to society through media platforms. And this track also allows me to combine the two... so I'm planning to follow maybe a science communication major... after I complete my research internship... so I can really learn how to communicate science back to society."
Welcome to The Biology of Human Cancer Course!,E-Y6GH7gaSo,biology,"My name is Daniel Benhamin. And I've been an instructor at UC Berkeley Extension since 2017. I'll be teaching the biology of human cancer. I received my PhD from UC Berkeley in the field of cancer metabolism, where I studied how cancer cells metabolize nutrients differently from normal cells. And by understanding these metabolic differences, I was able to work towards developing chemotherapeutic strategies to specifically target cancer cells and not normal cells. You should take this biology of human cancer course if you're interested in understanding the fundamental mechanisms that allow a normal cell to become cancer. And by understanding these mechanisms, we can then be in a better position to understand how to both prevent and treat this devastating disease. The field of cancer biology is one of the most rapidly growing fields in all of science. And that is reflected in this class. The things that we learn have, often, only recently been discovered six to eight months before the class has started. In fact, at some point in the class, we will learn things that haven't even been discovered right now. And we'll learn about them together as they are being discovered. The reason why I love UC Berkeley Extension so much myself is because we cater to nontraditional students. We understand that students have jobs and lives outside of the classroom. And we try to foster a learning environment that caters specifically to these kinds of students. So not only will students be able to interact with both me and their fellow students in real time, live online on Zoom, but they'll also be able to interact with their fellow students on Canvas via discussion. So they can post a discussion question. And students can come at any time they want and answer that question. And in fact, what I find so amazing about this course and about the students who take this course is that because they come from such diversity of backgrounds, they can learn so much from each other."
Basic Molecular Biology: Laboratory Practice – The Laboratory Working Areas,cmM8TZdgWXk,biology,Laboratory materials must follow uni-directional  workflow through separate working areas to minimize   contamination. In the first step of a specimen  processing the PCR reagent mix is prepared in area A. In step 2 the prepared mix is transferred to area  B. Never transfer any laboratory materials from   Area B to Area A. In step 3 nucleic acid extraction is performed in Area B where the extracted nucleic acid from the specimen is added to the PCR reagent mix. In step 4 the PCR product goes through  an amplification process in Area C. In step 5 the post amplification PCR product is analyzed in Area D.
Department of Molecular and Cellular Biology (UNIGE),RLgoafysfnI,biology,"The aim is really to understand the basics of life from whole organisms down to the atomic structure of biomolecules essential for living cells. This fundamental knowledge of how cells grow, divide, differentiate into tissues or organism is absolutely essential for us to understand the mechanism underlying some diseases such as cancer, and to develop in the future new therapeutic approaches. The Department studies different topics, from genome stability, gene expression and chromatin regulation to signaling and cell cycle processes. And to tackle this important problem we use a wide range of methods from genetic to genome wide analysis, but also using CryoEM to understand the molecular architecture of the cell to an atomic level. Studying basic research in which probably the clinical translation of that is still very far away is fundamental. Fundamental not only because it's the first step into developing something that will be practical, but also because it's in the very human nature, trying to explore unknown territories, either geographically or intellectually. Being curious is probably the most fundamental part of being a scientist and having questions to answer is the first step into answering them. I think that the most interesting thing about how to generate good questions it really starts like earlier in your career,  probably as a PhD student or even before. The Department has been a pioneer in developing electron microscopy and many famous scientists have been hosted in the Department over the past decades and had a substantial contribution  in our current understanding of basic cellular and molecular processes. My lab uses biochemistry, molecular and cellular biology, super resolution and CryoEM to better understand how the cell divides and this at an atomic level. And we train our students with the most recent method and novel concept in biology to prepare them for the very rapidly evolving scientific world. We look for highly motivated and passionate students who want to step out of their comfort zone to undertake new challenging projects to better understand the really fascinating complexity of life and also uncover all the mechanistic details of how it all works."
Xylem and Phloem - Transport in Plants | Biology | FuseSchool,jtuX7H05tmQ,biology,"We could just say movement of water and minerals and movement of glucose and amino acids... But this is science, and so we like to have special terms to describe these processes! In these 3 part videos, we're going to look at the transport systems in plants for moving food, water and minerals around. We have a beating heart and circulating blood, but what do plants do? Cut a plant open, and it doesn't bleed. So what happens instead? Plants have their own systems. They have the Xylem which moves water and solutes from the roots to the leaves, and the Phloem which moves glucose, made in the leaves by photosynthesis, and amino acids to the rest of the plant. Here are the xylem and here are the phloem. Notice how the arrangement is different in the stem and the roots. The xylem and the phloem are found in groups called vascular bundles. And the position of these bundles changes for different parts of the plant. Both the xylem and the phloem are made up of rows of cells that form a continuous tube, running the whole length of the plant. The xylem vessels are made of elongated dead cells that are impermeable to water and have walls containing lignin (a woody material). Because of this, xylem vessels are tough. Which is why the vascular bundles in the roots are in the centre. They help prevent the plant being pulled out of the ground. They are also more protected in the centre. Whereas the stem has to resist being squashed and bent, and so it has the vascular bundles nearer to the edge to give the stem strength and support. The phloem vessels are made up of living cells. They transport sucrose and amino acids up and down the plant, depending upon where they are needed. Whereas, in the xylem the movement is just one way: from the roots up to the leaves. So we know that water and minerals go up the xylem, and amino acids and sucrose go up and down the phloem. But how? In the second part of this video we are going to look at the xylem and transpiration."
Study biology at Nord university,Ic-PkJNs3Io,biology,"Hi! I'm Rok. I'm from Slovenia and I study Biology at Nord University. I chose to study biology here  because in high school I - - found it very interesting, and I chose Nord University specifically - - because of the structure of the programme and what they offered - - and also because  of the city. When moving here and looking for accomodation it was quite easy - - because the people I contacted online was very helpful and can - - get you settled quite nicely and answer all your questions - - and you can always go to them if you have any problems - - in your first few weeks and they will always try to help you. The experience of being an international student here is - - very charming, mostly all activities on campus and clubs - - are very welcoming to international student joining the community - - and mostly everyone around here can speak english. Everyday life on campus is quite easy but also challenging - - in a way that it forces you to work a lot independently, - - but the teachers and staff are always here to assist you - - and your classes are very lenient so you will have free time to - - explore activities happening  on campus, around the city - - and even visit other  places nearby. My plans for the future is to continue with a masters degree - - what we're learning is so broad that I want to learn more about - - that I'm specifically interested in, and there's quite a few - - job opportunities that are available, like - - working as a consultant for a company or work in a lab - - or do your own research. I'm interested in working as - - a researcher or in a  laboratory, or maybe a teacher? I would enjoy teaching others about this lovely subject."
The Biology of Soil,sDMwJvxqqDQ,biology,"[Light, electronic music fades in.]  [Light, electronic music fades in.]  Dr. Claudia Goyer:  Soil is the home of a large variety of organisms... ...going from really large ones like insects and nematodes and earthworms... ...to the very small like bacteria and fungi. Narrator:  There are billions of organisms in every spoonful of soil. That means that there are more organisms in a spoonful of soil... ...than there are people on the planet.   They are very small but they are very important to maintain the chemical environment of our world. Dr. Claudia Goyer:  Soils are actually quite alive. Organisms play a big role in soils. They basically affect the chemical, the physical... ...and the biochemical properties of soil. Basically, all organisms are involved in recycling.   The process starts with larger organisms that will break down plant residue... ...and animal waste into smaller fragments and then the microorganism... ...will further break down these bigger fragments into nutrients... ...that can be taken up by plants. They play a vital role in keeping our soil really healthy... ...and ensuring that we're having a really good crop. Dr. Martin Chantigny:  Agricultural practices such as soil tillage, fertilization and crop rotation... ...affect the abundance and functioning of soil organisms. Dr. Claudia Goyer:  And all of those organisms very important for ecosystem functioning. Dr. Martin Chantigny:  Soil biological activity is active at temperatures well below freezing. Breakdown of plant material, manure, fertilizer, continues throughout winter... ..which affects nitrogen, phosphorus, carbon levels in soil and their fate in the ecosystem. Nutrient loses during winter may represent up to 90% total annual loses... ...which is far from being negligible.   This has an implication that the impact of fall application of manure and fertilizer may have on the environment.  Our goal is to develop farm management practices... ...that maximize retention of nutrients in the soil during winter... ...so we have a minimal impact on the environment and maximize the benefits to the next crop. Narrator:  These organisms are very important...  ...to get more food on our table. They are fundamentally essential to our life. Learn more about soil sciences in Canada... ...with our other videos on the chemistry, physics, and nutrients in soils. [Light, electronic music fades out.]"
Marine Biology and Zoology Student Tour,e3gysEKr7fw,biology,"Hi I'm Matt and I'm here to take you on a tour of the Marine Science building but first I thought I'd start off outside our great Student's Union building it's only a five minute walk away The majority of the campus-based teaching during the Marine Science degree takes place in the Ridley 2 Building Here we have both our larger lecture theatres for teaching core materials and our smaller Seminar Rooms for your chosen modules dependent on your specific aspirations as a Marine Biologist In addition to this we have our fully-equipped open plan, multi-purpose teaching laboratories for course practicals and demonstrations Furthermore, you'll have access to our cutting-edge customised research labs for specifically tailored purposes depending on your interest and end-goal in the world of Marine Science Finally, students get full access to our high-spec PC clusters which are installed with industry-leading software which features throughout the degree As part of the facilities at Newcastle University we also have our marine outstations The Blyth Marine Station - based at the port of Blyth supports the operation of our state of the art research vessel - the Princess Royal The Princess Royal was designed in-house by staff and students as a floating laboratory An 18 metre catamaran, the vessel has twin 600hp engines with a max cruising speed of 20 knots Trips out on the research vessel are an integral part of your studies you'll take part in a vaiety of activities including micro-plastic analysis, light attenuation with depth remote camera surveys of offshore habitats and trawling for biological samples Furthermore, there's a purpose built observation platform for marine mammal and seabird surveying Inside we have the wheelhouse this is where the skipper navigates the vessel Next to the wheelhouse is the dry lab it's equipped with benchtop PCs making it an ideal space to analyse data gathered at sea Trips out to sea on the Princess Royal really bring the subject to life and put the lecture content into a real world perspective Along the coast from Blyth is the Dove marine Laboratory in Cullercoats The Dove has a proud history of supporting excellence in marine science research, education and outreach for more than a century You'll visit the Dove throughout your degree it's a great location to learn survey and identification techniques while developing environmental assessment skills It has an aquarium that we use to comprehensively study live marine animals Recently we've had some exciting projects involving creatures such as large Dogfish and Lobsters This is made possible due to the real seawater that we have on-tap from the directly adjacent North Sea I hope you enjoyed our tour of the Marine Science facilities in the Ridley 2 Building Hope to see you soon!"
Pomona College Biology Professor Daniel Martinez on Gene Order Research,3sRA-wgP6cc,biology,"- [Narrator] Imagine four decks of cards, each with the same number of cards in identical order. Now imagine those card decks being shuffled continuously for 48 straight hours. What are the odds that when you finished all that shuffling, the cards in each deck would still be in the exact same order? Might not work for cards, but new research in the journal ""Science Advances"" reveals that after 700 million years of evolutionary forces, genes in animals are still found in the same order on chromosomes. The number of chromosomes varies widely across the animal kingdom. Humans have 23 pairs while fruit flies only have four. Dogs have way more chromosome pairs with 39 than cats with 19 pairs. No matter, the genes on the chromosomes are still arranged in the same order. Here's Pomona College biology professor and co-author of the study, Daniel Martinez, with a little more on this. - So it is an absolutely surprising finding. Chromosomes break all the time. They rearrange, they can get together and form another chromosome. I think that we expected there would be a lot more freedom from gene order to change. It is pretty amazing that animals have maintained gene order in chromosomes in such a neat way."
Marine Biology Department at California State University Long Beach,iJbowr0r9xA,biology,"So you think if I want to understand how life on earth works, I want to understand how life in the oceans work. We want you to do the science. You know we want you to experience that and know what it's like. In our program, undergraduates get a very heavy introduction very quick, and that is unique. You will be doing real experiments and putting yourself in a position where you can be published because of your undergraduate research project. You have a really immediate access to rocky inter tidal, sandy beaches, estuaries. We have small boats so we can go offshore. We have a diving program. We have access to a 76 foot research vessel so we can go offshore. First of all we have a long history. We've been doing it since 1969. We have over 900 alumni from our program and they're in every aspect of marine science that you could possibly imagine. And they're all over the world. One of the classes I teach is called marine ichthyology. It's the study of marine fish. And I get to actually teach this class out at Catalina. Students spend four weeks with me. They are completely immersed in marine fishes. And the great thing there is I can lecture about what fish do and about their biology and their form and function, and then literally an hour later they're in the water seeing it. There's no better place to learn marine biology than at a Marine Lab like that. We have a wide variety of electives that students take as they're graduating. Things like marine microbiology and marine mammalogy and wetlands ecology. Just so many different great marine electives and that's what really gets the students understanding and knowing kind of what they want to do with their lives when they graduate. I think one of the best things about our program is that the students get to go in the field as soon as they get here and they get immersed in marine biology. One of he most unique things about our program is that the students get to take marine biology their very first semester. And we're so close to the ocean that they actually can go on field trips to the ocean within lab time, which means that every student in every class gets to do field trips. We have a marine lab. That's one of our greatest assets. In there students can become research assistants or teaching assistants where they're teaching through the interactions with the organisms. I think students really walk away feeling more confident. In searching for a job and internship in my later years at school I had found that people that went to Long Beach knew people from Long Beach. They know the classes you take and they like what you know. So the classes here are designed to help us get the information we need to succeed in this major. The faculty here at Cal State Long Beach is really helpful. Their doors are always open too they will give you advice not just for classes but also just make sure you're on top of it for applying your next steps. Whether it's grad school or a job. I actually got a couple of my undergrad jobs through faculty that would reach out to me and say ""hey, this exists you should go do this."" They take care of you and they make sure you're doing what you should do to progress. They're actually doing science that it's actually real. It's reak data. It's not some made-up worksheet that they gonna analyze. And so you know that's a really, again I think a really exciting component of a lot of the courses."
Evo-Devo (Despacito Biology Parody) | A Capella Science,ydqReeTV_vk,biology,"Hi Huxley B.mac Oh Carroll, Carroll Gould Stephen Jay yeah Davidson and Peter Go   See, one cell divide and decide on a thousand fates Did you ever figure how they know? B. Mac We are built of modules combined in a planned out way Each new piece must be told where to go Oh Now, there's a science helping us to understand How our cells encode this architectural plan Signalling each other with genetic tools oh Oh yeah Wow, phenotype the interface for mouse and man Genotype the files and the subprograms What the are the switches, circuit boards and boot code? Evo devo Looking at the logic in the ways that we grow Every gene directed by a signal key code Proteins that can activate, enhance or veto Evo devo [Abrev. evolutionary development biology ] Signals are controlled by other genes that signal Calculating in a network labyrinthal, where the heart and liver and the hands and feet go (Signal x5) Signal mapping tells each region where it ought to be yo With circuits so deeply built upon They're older than the paleo. The Paleozoic era baby In a crucial pathway changes tend to get torpedoed. Where they go calamity goes As the cyclopic sheep knows See down the cascade like a domino. Like you and I drosophila. The path that makes us optical Was laid a long long time ago. Back before we blew up the Cambrian like a bomb bomb Now my eye protein can make you see out of your bom bom And hedgehog and its relatives, like Indian and Sonic. Set up, set up in a gradient on segments embryonic Split forebrains and asymmetric parts depend upon it. flipping on genetic switches and logic From devo to evo, adult and embryo, mostly don't evolve in the genes of the genome Safer the mutation, aimed at regulation Keep the building blocks and swap their activation From devo to evo, parts have alter egos. Homologs evolved from repeats in the schema Switch a couple bases in the proper places, you'll be watching flies grow legs out of their faces Oh yeah Evo devo Stick around for Modern Synthesis, the sequal, only by combining can a new theory grow Evolution and development ""amigos"" Evo devo Signals trigger patterns of complexity so, switching up the switches of a signalling node Gives a modular and simple way to evolve (switches x5) Look at how our spinal segments generate a neat row Built on a molecular clock One cycle, one vertebra.  One vertebra, one vertebra baby Speeding up its rate is snakes' developmental cheat code That and where a lizard's feet grow They turn off distal aminos Evo devo This is how we go from single cells to people, every generation and in life primeval Life in variations endless and beautiful Badaboom! From devo to evo, larva to mosquito. Patterns are resolved as the signals proceed yo Map out a gene with a glow tag, kill it with a morpholino Short for oligo morpholigo baby From evo to devo, voyage of the Beagle, body plans evolve when proteins steer their genome In this manner life's beauty grows. Aesthetica in vivo  "
"Bioinformatics and Systems Biology (MSc), DTU",WX9pX_NE6_Y,biology,"    On my bachelor I studied Biotechnology, so I designed a lot of lab experiments and I worked in a lot of different organisms, but one thing that was the same for every project was that I always had to do some sort of bioinformatics.   There is all this data out there. So like in the 90s people started sequencing the human genome, and it took more than 10 years and it cost 3 billion dollars and now you can do it in a day for... Yeah I think now even less than 1000 dollars. So biotechnology and synthetic biology has moved so much within the past decade and is still just developing exponentially, but that also means that we have to be so much better at analysing the data, because it doesn't help if you can produce the data, if you don't understand what it means, or can store it too... And I'm interested in working with these problems and analysing this data. I am a part of DTU's iGEM team 2015. It is sort of a collaborative community in synthetic biology so every year about 200 teams of university students all around the world make their own projects in their lab at their schools and then then they meet up in Boston in the fall and present these projects. It is a lot of work but of course, it is also very rewarding, because you get to be a part of this amazing community of students that are super engaged and super excited about synthetic biology."
Biology of SARS-CoV-2: Infection | HHMI BioInteractive Video,LoVJCx6XXMM,biology,"[CRICKETS CHIRPING] [MUSIC PLAYING] SPEAKER: This is the virus SARS-CoV-2. Its name stands for Severe Acute Respiratory Syndrome Coronavirus 2. You may have heard it called just the coronavirus, or COVID-19. Coronaviruses are actually a family of viruses that include SARS-CoV-2, and COVID-19 is the name of the disease caused by it. Coronaviruses infect humans and other animals. In humans, they cause the common cold and, in some cases, more serious respiratory diseases. All coronaviruses, including SARS-CoV-2, have a genome made of a single strand of RNA which is surrounded by a membrane made of lipids and proteins. This membrane is called an envelope. Coronaviruses are named after what looks like a crown of protein spikes that stick out of their envelope. Coronaviruses enter the body mainly through the mouth or nose. The virus then has to get inside a human cell. The protein spikes in the virus's envelope attach to specific proteins on the surface of a cell. This causes the virus's membrane to fuse with the cell's membrane, releasing the virus's RNA genome into the cell. The cell's ribosomes translate the virus's RNA into proteins, including viral RNA polymerase. The RNA polymerase transcribes the virus's RNA, making more RNA copies that are translated into proteins. It also makes more copies of the virus's whole genome. The new viral genome and proteins combine to make a new virus that is packaged into an envelope formed from the cells membranes. Newly-formed viruses travel to the cell's surface and are released outside the cell. These viruses can infect other cells or leave the body in mucus and saliva droplets. This can all happen even if a person doesn't feel sick or show symptoms of disease. A fever or coughing are usually signs that the immune system is fighting the infection. The production of new viruses continues until the body's immune system is able to eliminate the infection. [MUSIC PLAYING]"
TXST Research - Biology Field Methods,grrdt22KA-E,biology,"(peaceful music) - Today, we're out here at Spring Lake, which is one of my favorite places, and we are gonna be catching some turtles and some fish through different sorts of trapping techniques that we're learning that are associated with our majors. This class is huge for us wildlife majors that want to go into the field of wildlife biology research and fieldwork, 'cause it's giving us techniques that we will actually use on the job. So it's preparing us for a career that is sooner than we think it is, actually. The techniques that I'm learning through this class, I get to put on my resume and they help me when I apply for jobs. I can tell them, not only am I interested in this research, I actually know how to conduct it, which makes it easier for me to get jobs and helps me feel more prepared for the career that I want to go for. So many of my professors have inspired me with their own journeys within this career and kind of showed me what I can do next. And they're always there to answer questions and help me out along the way. It's been awesome. (peaceful music)"
Major Minute: Environmental Studies,arxBrlPNu-Q,environmental studies,"(gentle music) - Hi, I'm Suzanne Crawford O'Brien, Chair of Native American and Indigenous Studies. - Hi, I'm Adela Ramos, Chair of Environmental Studies. - And hi, I'm Kevin O'Brien in the religion department. - [Group] And this is out Major Minute. (three beeps) - What does it take to understand climate change, or how human activity impacts geological formations, or how different cultural beliefs or political views shape our relationship to the earth. It takes interdisciplinary expertise and a robust place-based learning curriculum. These complex questions can't be answered by a single discipline or field. This is why, what makes our major unique in the region is in our last name. Studies. - Our interdisciplinary classes draw not only on many different perspectives but also on different parts of campus, to understand and to engage environmental challenges. You will wade into our local watershed, you'll analyze samples with a chemistry professor, make maps of the watershed with a geology professor, and reflect on the ethics of water with a philosophy professor. That kind of interdisciplinary work is essential for a healthy environment and for real environmental change. - Our commitment to place-based learning considers indigenous traditional ecological knowledge and how it should inform our approach to sustainability and environmental justice. Our campus is located on the traditional territories of the signatories of the Medicine Creek Tree, the Muckleshoot, Nisqually, Puyallup, and the Squaxon Island Nations. - This interdisciplinarity (laughs) - [Man Off Camera] That's okay. (everyone laughs) This interdisciplinarity distinguish our students and alumni from other candidates when applying for internships, graduate school and the job market. We're proud to see how they transform their passion for the environment into careers at national parks, state and federal environmental offices, in the healthcare and education sectors, AmeriCorps and other not-for-profit organizations."
Environmental Studies One Minute Major,dRWeUQTh8u8,environmental studies,"(waves and sea gulls squawking) - Today's environmental challenges require an inter-disciplinary approach, so we help our students integrate perspectives and skills from sciences, social sciences, the arts and humanities in order to become effective change agents. We're located at the convergence of lots of different systems. Fields, forests, Chesapeake Bay, and within moments, we can step from the classroom into the field. - There's just no limit to what students can do because there's so many environmental issues that are facing the world and by giving them the skills to think critically about these issues and think creatively about these issues. They can take these skills into any career path that they want. - My favorite aspect of the environmental studies major was the fact that the major was so inter-disciplinary. I have primary interest in environmental sciences, however the major is designed for students to take classes outside of their concentrations. That sets me aside from other environmental scholars out there because no matter what your major is, you can have some sort of common ground or common interest in that. (upbeat music)"
Penn&#39;s Master of Environmental Studies,qgjqz5ig99Y,environmental studies,"The program is very flexible for the students. Students can really design their own program. Students can actually come in with the background that they have, figure out what their deficits are, what weaknesses they have, find the coursework that will help with that and then help them build from there into the areas that they are most interested in going out and working in. I'm doing a research together with UNICEF on their WASH programs. WASH is Water, Sanitation and Hygiene. So, we are trying to develop a sustainable financial model for making WASH successful in schools in developing countries. We have people, of course, from UNICEF who are participating with us on this research. We have some economists from Wharton school. We have students from different schools coming together with us. It's a very enriching experience to learn from people who have economic perspective on this issue. I really like my classmates in the MES program because they are coming from different backgrounds, and there are lots of international students, which is really amazing. Because when we study environmental issues, they have this global perspective in order to see what's going on around the world. They all come from these from professional backgrounds, from recent graduates, bachelor's degrees They all bring something completely different and everyone is really excited to share, and everyone is very open. So, we learn a lot from each other, and the classmates are really an amazing perk. The students in my concentration and certainly in the MES program have an opportunity to reach out and participate in a number of other CRO courses in different schools. They get involved in a number of different activities around the school that relate to sustainability. So there are a range of opportunities, I think, for our graduates to not just get a position, get a job, but also make a real contribution to how society then can evolve and move and be much more sustainable. Interdisciplinary work here at the MES program is in my opinion the best part of the program. It's part of why I came to this program, so I could explore some other areas. While I was here, I took classes in Negotiations and Conflict Resolution at Wharton. I took a Public International Law class at the Law School. Philadelphia is an awesome laboratory for students to work in. If you want to do policy, you can work with the government here in Philly. You can work on campus on sustainability projects. There are opportunities to get involved with ecology. Definitely come and see us! Meet our students, meet our faculty, come join one of the classes, come to one of our events, and really get to see the campus and the curriculum and what we do here. I think that there's something for everyone."
HFC Environmental Studies H264 1080p,gwP_N9foB3s,environmental studies,"It covers basically anything that you have a question on about Environmental Science. from pollutants to the make up  of you know ecosystems it is just dealing with the environment. knowing how to treat it better, you know,  the river, the air. There's only a limited freshwater resource and if we keep polluting that well a lot of things can't be renewed. I actually would say the rouge river just, that's the main thing that I think about. you know it's something that actually shocked me and the things that you can do and  how it can easily be damaged. We need water to survive. There's also a lab for this course. a lot of science, a lot of math as well. chemistry labs, chemistry classes. I think it prepares you really well. it's very hands-on. It's very interesting. It's very fun. You do things that you never thought of doing. You know like, for example, finding the PH, the moisture of the soil. I'd say if you know you have  a small interest in science I feel like you'd really be interested in wanting to take more classes."
Earth &amp; Environmental Sciences Masters &amp; PhD Program | Boston College,ETjALyhAuTo,environmental studies,at Boston College graduate study in Earth and Environmental Sciences offers you a supportive community of collaboration scientific innovation and the opportunity to lead change for the common good our PhD and master's programs provide dynamic fieldwork opportunities spanning all seven continents and the world's oceans interdisciplinary collaborations and modern laboratories and close collegial relationships with faculty and peers through our two major areas of expertise tectonics and Earth's interior and climate and environmental change as well as the integrative role of water throughout the earth you will explore the intersections of these systems and the opportunities ahead to improve our planet and our global society as a graduate student your hard work and insight will advance scientific knowledge of the earth and its environment whether it is studying ancient subduction processes in the French Alps analyzing melting dynamics on the Greenland ice sheet monitoring ocean chemistry and the coral reefs of Bermuda or modeling the restoration of River ecosystems in New England our PhD and masters programs uniquely position graduates to address complex environmental problems and equip them for successful careers in academia government and the private sector be a part of Boston College's long-standing commitment to the common good and join an unparalleled experience of cutting-edge scientific research a supportive academic community and an interdisciplinary approach to understanding our planet's fundamental systems and most pressing needs join us and become inspired by the wonders of the earth immersed in the science of the earth and equipped with the knowledge to responsibly address the environmental challenges facing communities around the world
Penn&#39;s Master of Environmental Studies,nFIuYL0Nr9M,environmental studies,"Philadelphia is an awesome laboratory for students to work in. If you want to do policy, you can work with the government here in Philly. You can work on campus on sustainability projects. Green infrastructure is huge here in Philly. It's one of the, uh, big areas of study. We have the urban field station, which is the US Forest Service branch right here in the city. So, lots and lots of opportunities to work on campus, off campus with our partners on projects that might be independent studies, volunteer work, internships or, um, their capstone projects."
